name,sold,price,date
Asus ROG Zephyrus G14 GA401IH Ryzen 7 4800 16GB 512ssd GTX1650 4GB W10 14.0FHD SRGB 100%,8,16.399.000,2021-01-14
Asus ROG Zephyrus G14 GA401IH Ryzen 7 4800 24GB 512ssd GTX1650 4GB W10,316,16.899.000,2021-01-14
Asus ROG Zephyrus G14 GA401II Ryzen 5-4600HS 8GB 512ssd GTX1650Ti 4GB,54,16.099.000,2021-01-14
"Asus ROG Zephyrus G14 GA401II-R75TA8G Ryzen 7-4800HS 14"" FHD IPS 120Hz",46,21.300.000,2021-01-14
Asus ROG STRIX 15 Intel core i7 8750H GTX 1050Ti 8GB SSD 256GB Win10 120Hz,11,12.990.000,2021-01-14
Asus ROG G731GW i7 9750 16GB 1TB+512ssd RTX2070 8GB W10 17.3FHD DB76,13,25.499.000,2021-01-14
Asus ROG GL504GM Strix Hero 2 GDDR5X 1060 GL504GM GL504GV GL504G GL504,45,18.999.000,2021-01-14
"Asus ROG Zephyrus G14 GA401iH Ryzen 7 4800 16GB 512ssd GTX1650 4GB 14""",390,16.399.000,2021-01-14
Asus ROG GL552JX Gaming Desain i7 w/ GTX 950 IPS | GL552J Not GL553VD | G531GD | G531GT,348,10.350.000,2021-01-14
Asus ROG GL552VW i7 6700HQ GTX 960 8GB/1TB Second,5,9.599.000,2021-01-14
Asus ROG GL553VD Intel Core i7 7700HQ 8GB/1TB Second,12,8.990.000,2021-01-14
Asus ROG GL553VD STRIX Gaming Desain i7 w/ GTX 1050 12 GB Full HD IPS Not G531GD GL503GE Zephyrus,215,12.999.000,2021-01-14
Asus ROG Gaming GL503GE i7 Hexa Core w/ GDDR5X 1050 Ti,738,13.999.000,2021-01-14
Asus ROG Gaming GL553VD i7 IPS GDDR5X 1050/ GL503GE FX505GE GL63 GF63,375,12.200.000,2021-01-14
Asus ROG Monster Gaming GL702VM i7 w/ GDDDR5X 1060 IPS Display,5,16.999.000,2021-01-14
Asus ROG GL531GU i5 9300 8GB 512ssd GTX1660Ti 6GB W10 15.6FHD,16,14.799.000,2021-01-14
Asus ROG Zephyrus G14 R5 4600HS 8GB 512ssd GTX1650Ti R55TA8G/R55TA8W,21,16.099.000,2021-01-14
Asus ROG Zephyrus G14 Ryzen9 4900HS 16GB 1TB ssd RTX2060 6GB W10,285,25.699.000,2021-01-14
Asus TUF FX506LI I75TB6T-O i7 10870H 8GB 512ssd GTX1650Ti 4GB W10 144H,3,17.099.000,2021-01-14
Asus TUF FX506Li i5 10300 8GB 512ssd GTX1650Ti 4GB W10 15.6FHD,26,12.599.000,2021-01-14
Asus TUF FX506Li i5 10300 8GB 512ssd GTX1650Ti 4GB W10 FHD Bi5N5-512,3,13.349.000,2021-01-14
Asus TUF FX506iV Ryzen 7 4800H 8GB 512ssd RTX2060 6GB W10 15.6FHD Grey,42,16.899.000,2021-01-14
Asus TUF Gaming A15 FX506IV Ryzen 7 4800H 16GB 512ssd RTX2060 6GB W10,14,17.399.000,2021-01-14
Asus TUF Gaming A15 FX506IV Ryzen 7 4800H 16GB 512ssd RTX2060 6GB Win10,13,17.399.000,2021-01-14
Asus TUF Gaming FX505DY-R5617T,9,14.000.000,2021-01-14
Asus TUF Gaming FX506IH amd ryzen 5-4600h ram 8gb ssd 512gb Gtx1650 4g,4,12.998.000,2021-01-14
Asus TUF Gaming FX506II R75TB6T Ryzen 7 4800H|GTX1650Ti|15.6 IPS 144Hz,5,15.770.000,2021-01-14
Asus TUF a15 fx506II R75T Ryzen 7 4800H 8GB 512SSD Gtx1650Ti 4GB ddr6,10,15.599.000,2021-01-14
"Asus Tuf A15 FX506IV Ryzen 7-4800H 8GB 512GB RTX2060 6GB Win10 15,6 FHD",20,16.899.000,2021-01-14
Asus Tuf Fx506iv Ryzen7-4800 RTX2060,8,19.950.000,2021-01-14
Asus TUF FX506II-R75TB6T [R7-4800H/8GB/512GB SSD/GTX1650Ti 4GB/Win10],6,15.499.000,2021-01-14
"Asus TUF FX505GM-I7601T [ i7-8750H/8GB/6GB GTX1060/15.6""/W10]",4,16.520.000,2021-01-14
Asus TUF FX505 Ryzen 8 core 1660 Ti 512 GB 16 GB Not ROG Zephyrus Y740,30,16.650.000,2021-01-14
"Asus TUF A15 FX506iV Ryzen 7-4800H 8GB 512GB RTX2060 W10 15,6 FHD 60Hz",24,16.899.000,2021-01-14
Asus ROG Zephyrus M GX502GW i7 9750 16GB 1TB SSD RTX2070 8GB 15.6FHD,5,29.199.000,2021-01-14
Asus ROG Zephyrus M15 GU502LU i7 10750 16GB 512ssd GTX1660Ti 6GB W10,85,19.499.000,2021-01-14
Asus ROG Zephyrus M15 GU502LU i7 10750 16GB 512ssd GTX1660Ti 6GB W10 1,61,19.499.000,2021-01-14
Asus ROG Zephyrus M15 GU502LW RTX2070 8GB i7 10750 24GB 1TBssd 15.6FHD,77,26.199.000,2021-01-14
Asus ROG Zephyrus M15 GU502LW i7 10750 16GB 1TBssd RTX2070 8GB 15.6FHD,9,34.299.000,2021-01-14
Asus ROG Zephyrus M15 GU502LW i7 10750 16GB 1TBssd RTX2070 8GB W10,40,26.199.000,2021-01-14
Asus ROG Zephyrus M15 GU502LW i7 10750 16GB 512ssd GTX1660Ti 6GB W10,244,19.499.000,2021-01-14
Asus Rog,6,2.800.000,2021-01-14
Asus ROG Zephyrus G14 Ryzen 5-4600HS 8GB 512GB GTX1650Ti Win10 14 FHD,486,16.699.000,2021-01-14
Asus Rog G531GD i5 9300H 8gb 512ssd Gtx1050 4GB 15FHD IPS,43,11.990.000,2021-01-14
Asus Slim Monster Gaming ROG GL502VM w/ GTX 1060 6 GB,77,14.999.000,2021-01-14
Asus TUF A15 FX506IH R565B6B| Ryzen 5 4600H 8GB 512ssd GTX1650 4GB,168,12.649.000,2021-01-14
Asus TUF A15 FX506II R55TB6B| Ryzen 5 4600H 8GB 512ssd GTX1650Ti 4GB,9,13.499.000,2021-01-14
Asus TUF A15 FX506II R55TB6T | Ryzen 5 4600H 8GB 512ssd GTX1650Ti 4GB,110,13.499.000,2021-01-14
Asus TUF A15 FX506II-R75TB6T - Ryzen 7-4800H 8GB 512SSD GTX1650Ti 4G,42,15.499.000,2021-01-14
"Asus TUF A15 FX506iV Ryzen 7-4800H 16GB 512GB RTX2060 W10 15,6 FHD",15,17.399.000,2021-01-14
Asus Tuf gameing ryzen 5 fx505dd,26,9.800.000,2021-01-14
Asus ROG G512LU I766B6T i7 10750 8GB 512ssd GTX1660Ti 6GB W10 15.6FHD,18,19.475.000,2021-01-14
Acer Nitro Predator An515 Ryzen 5 3550 8gb 1tb Rx560 4GB 15FHD,6,9.700.000,2021-01-14
Acer Nitro V15 Black Edition Intel Core i7 6700HQ GTX960 Second,5,8.250.000,2021-01-14
"Acer Predator Helios 300  i7-10750H, 8GB, SSD 512, RTX2060 6gb Gaming",0,19.800.000,2021-01-14
Acer Predator Nitro 5 - AN515-42 - Ryzen 7 RX 560X 16GB 256GB 1TB W10,8,15.422.000,2021-01-14
Acer Predator Nitro 5 - AN515-52 - i7-8750H GTX 1060 8GB 256GB 1TB W10,5,15.734.000,2021-01-14
Acer Predator Nitro 5 - AN515-52 - i7-8750H GTX1060 16GB 256GB 1TB W10,36,15.999.000,2021-01-14
Acer Predator Nitro 5 AN515 i5 10300 8GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD 144Hz -55.58X3,19,12.799.000,2021-01-14
Acer Predator Nitro 5 AN515 i7 10750 8GB 512ssd GTX1650Ti 4GB W10+OHS,19,15.199.000,2021-01-14
Acer Predator Nitro 5 AN515 i7 10870 8GB 512ssd GTX1650Ti 4GB W10+OHS 15.6FHD 144Hz -55.77MG,5,15.299.000,2021-01-14
Acer Predator Nitro 5 AN515-52 - i7-8750H GTX1060 16GB Optane 16GB 1TB,21,16.499.000,2021-01-14
Acer Predator Nitro 5 AN515-52 - i7-8750H GTX1060 16GB Optane 8GB 1TB,20,16.799.000,2021-01-14
Acer Predator Nitro 5 AN515-52 i7-8750H Win10,5,17.799.000,2021-01-14
Acer Predator Nitro 5 AN515-54 - i7-9750H GTX1650 256GB NVMe 8GB 144Hz,20,14.350.000,2021-01-14
Acer Predator Nitro 5 AN515-55 i5-10300H GTX1650 8GB 512 NVMe 144Hz,432,12.499.000,2021-01-14
Acer Predator Nitro 5 AN515-55 i5-10300H GTX1650Ti 8GB 512 NVMe 144Hz,1350,12.799.000,2021-01-14
Acer Predator Nitro 5 AN515-55 i7-10750H 1650Ti 16GB 512 SSD 144Hz W10,16,16.049.000,2021-01-14
"Acer Nitro 5 AN515-55-58X3 I5 10300H 8GB 512SSD GTX1650Ti 15,6"" 144hz",11,13.590.000,2021-01-14
"Acer Nitro 5 AN515-55-579N i5-10300 8GB 512GB GTX 1650 15.6"" FHD 144Hz - NON PAKET",342,12.543.000,2021-01-14
"Acer Nitro 5 AN515-44-R3Y8 [R7-4800H/8GB/512GBSSD/GTX1650Ti/15.6"" 144Hz/W10/OHS] [NH.Q9NSN.003]",8,15.499.000,2021-01-14
Acer Aspire E5 475G Grey i5-7200U/4GB/1TB/940MX-2GB Second,54,6.299.000,2021-01-14
Acer Aspire E5 475G White i5-7200U/4GB/1TB/940MX-2GB Second,20,5.499.000,2021-01-14
Acer Predator Nitro 5 AN515-55 i7-10750H GTX 1660Ti 8GB 512 SSD 144Hz,14,17.999.000,2021-01-14
Acer Aspire V5 132,9,2.000.000,2021-01-14
Acer Aspire V5-431,7,1.650.000,2021-01-14
Acer Aspire V5-431-987B250Ma,3,4.000.000,2021-01-14
Acer NITRO 5 AN515-55-77MG i7-10870H 16GB 512GB GTX1650Ti FHD 144Hz,8,16.299.000,2021-01-14
"Acer Nitro 5 - i7-8750H/8GB/1TB/GTX1060-6GB/15.6""FHD/W10",7,17.099.000,2021-01-14
Acer Nitro 5 AN515-44 AMD Ryzen 7-4800H 16GB 512SSD GTX 1650Ti Win10,15,16.499.000,2021-01-14
Acer Nitro 5 AN515-44 AMD Ryzen 7-4800H/16GB/512GB SSD/GTX1650Ti W10 144Hz,5,16.499.000,2021-01-14
Acer Aspire S3 Series Intel Core i3 2th 4gb second,6,2.700.000,2021-01-14
Asus ROG G512LV i7 10750 16GB 512ssd RTX2060 6GB W10 15.6FHD,5,21.299.000,2021-01-14
Acer Predator Nitro N50-100 Ryzen 7 2700 RX580X 256 + 2TB HDD 16GB W10,7,21.399.000,2021-01-14
Acer Swift 3 Sf 315,2,8.880.000,2021-01-14
"Acer Swift 3X SF 314-510G - i5-1135G7 8GB 512GB 14""FHD IRIS XE MAX W10",174,13.499.000,2021-01-14
Acer Swift 3X Ultrathin Notebook | Intel® Core™ i5-1135G7 processor,12,13.499.000,2021-01-14
"Acer Swift 5 SF514 Touchscreen i5 1135G7 8GB 512ssd W10+OHS 14""FHD",33,15.999.000,2021-01-14
Acer Swift 5 SF514-54GT Ultrabook Air i5-1035G1 8GB 512GB MX250 OHS,12,17.499.000,2021-01-14
Acer Swift 5 Ultrabook Air - SF514-53T - i5-8265U 8GB 256GB 970gr,204,14.500.000,2021-01-14
Acer Swift 7 SF714-52T - i7-8500Y FullHD Touch 16GB 512GB W10H 890gr,6,24.999.000,2021-01-14
Acer Swift 7 SF714-52T i7-8500Y 16GB 512GB FHD IPS Touch 890gr 9.95mm,1,28.599.000,2021-01-14
Asus Gaming F570ZD Ryzen 5 GTX1050 4GB Gddr5 tag Tuf fx505dd fx505dt,14,9.500.000,2021-01-14
Asus Geforce RTX 3080 TUF GAMING 10GB DDR6 320 BIT,1,24.000.000,2021-01-14
Asus ROG 3 12/128Gb SD865,15,10.200.000,2021-01-14
Asus ROG FX505 Super Gaming GTX 1660 Ti 512 GB SSD 16 GB RAM,12,16.950.000,2021-01-14
Asus ROG G512LI 144Hz i7 10750H 16GB 512ssd GTX1650Ti 4GB 15.6FHD,2,16.399.000,2021-01-14
Acer Swift 3 SF314-57G-54J4 with Intel i5 10th Gen and 2GB VRAM,6,9.500.000,2021-01-14
Acer Swift 3 SF314-57G-54J4,10,9.800.000,2021-01-14
Acer Swift 3 SF314-57 - i5-1035G1/8GB/512GB/MX250/W10H/OHS 2019,63,12.999.000,2021-01-14
Acer Swift 1 SF113-31 PENTIUM,3,4.500.000,2021-01-14
Acer Swift 10 2in1 Netbook and tablet,90,1.875.000,2021-01-14
Acer Swift 3 (SF315-41G) SILVER,5,12.500.000,2021-01-14
"Acer Swift 3 4th Gen SF314-54G-51ZK Silver [14""/i5-8250U/MX150/WIN10]",6,9.085.000,2021-01-14
Acer Swift 3 Air 3 SF313-53 i5-1135G7 Intel Iris® Xe 8GB 512 SSD W10,12,13.699.000,2021-01-14
Acer Swift 3 Athlon SF314-41-R0V8 [AMD Athlon 300U] [NX.HFDSN.008],1,7.000.000,2021-01-14
Acer Swift 3 Core i3-7020U Win 10,5,7.570.000,2021-01-14
Acer Predator Nitro 7 701Y - i7 9750H 8GB 512ssd GTX1650 4GB W10 144hz,16,14.199.000,2021-01-14
Acer Swift 3 Core i3-7020U-Ram 4Gb-HDD 1Tb-Dual VGA NVidia MX150-Full HD-Fullset-Wind Ori,2,5.950.000,2021-01-14
Acer Swift 3 Infinity SF314-59-78Z8 Ultrathin Notebook [NX.A5USN.003],1,16.999.000,2021-01-14
"Acer Swift 3 SF314 41-R24M -R5 3500U/4DDR4/512ssd/Vega 8/14""/W10 OHS",24,9.299.000,2021-01-14
"Acer Swift 3 SF314 41-R24M -R5 3500U/8DDR4/512ssd/Vega 8/14""/W10 OHS",8,9.399.000,2021-01-14
Acer Swift 3 SF314 Ryzen 5 4500 8GB 512ssd Vega6 W10+OHS 14.0 SLV,4,10.349.000,2021-01-14
"Acer Swift 3 SF314- [i5-1035G1-8GB-512GB-MX250-14"" FHD W10-OHS",3,11.250.000,2021-01-14
Acer Swift 3 SF314-41-R24M with Ryzen 5 and 512GB SSD,92,9.570.000,2021-01-14
Acer Swift 3 SF314-42 Ryzen 5-4500U 8GB 512 NVMe Radeon Vega 6 W10 OHS,172,10.999.000,2021-01-14
"Acer Swift 3 SF314-42-R9Q7 [R5-4500U, W10+OHS] [NX.HSESN.001]",18,10.099.000,2021-01-14
Acer Swift 3 Infinity 3 Ultrathin Notebook | i5-1135G7 processor,1,12.799.000,2021-01-14
Asus VivoBook A409JA Intel Core i3-1005G1 RAM 4gb HDD 1tb,10,6.800.000,2021-01-14
Asus VivoBook A412FA-EK54051T W10 - Silver [5405U-4GB-512GB--W10],3,6.699.000,2021-01-14
Asus VivoBook Flip TP412UA,13,10.099.000,2021-01-14
DELL Inspiron 3576 Intel Core i7-8550U/8GB/256GB/VGA AMD/WIN10HSL,21,11.950.000,2021-01-14
DELL Inspiron 3579 G3 15 Core i5-8300H/4GB/1TB/VGA GTX 1050/Win10HSL,25,11.150.000,2021-01-14
DELL Inspiron 3593 Intel Core i7-1065G7/16GB/512GB/VGA2GB/DVDRW/W10HSL,5,13.550.000,2021-01-14
DELL Inspiron 3593 Intel Core i7-1065G7/8GB/512GB/VGA 2GB/WIN10HSL,8,12.650.000,2021-01-14
DELL Inspiron 3670 - i5-9400 8GB 1TB Win10HSL,28,9.600.000,2021-01-14
DELL Inspiron 3670 Core i7-8700/16GB/2TB+128GB/VGA/Win10HSL+SE2417HG,3,18.600.000,2021-01-14
"DELL Inspiron 3671 MT i7-9700 GTX 1650 8GB 1TB+256GB SSD Win10 Home + LED 19.5""",14,16.399.900,2021-01-14
"DELL Inspiron 5370 ( 13.3"" Inch ) Core i7 Gen8 VGA Win 10 Home SL",14,13.900.000,2021-01-14
"DELL Inspiron 5370 13.3"" I7-8550U 8GB 256GB RADEON 530 2GB WIN10HSL",54,13.900.000,2021-01-14
DELL Inspiron 5402 Intel Core i7-1165G7/8GB/512GB SSD/VGA/W10HSL/1YR,28,14.800.000,2021-01-14
DELL Inspiron 5490 Intel Core i5-10210U/8GB/512GB SSD/VGA 2GB/WIN10HSL,3,11.400.000,2021-01-14
DELL Inspiron 5490 Intel Core i5-10210U/8GB/512GB SSD/WIN10HSL,9,10.800.000,2021-01-14
DELL Inspiron 5491 2 in 1 Core i7-10510U/8GB/512GB SSD/VGA 2GB/W10HSL,24,15.200.000,2021-01-14
DELL Inspiron 5570 15 Core i5-8250U/8GB/256GB SSD/VGA AMD Radeon/DOS,1,11.000.000,2021-01-14
DELL Inspiron 5593 Intel Core i5-1035G1 8GB 512GB SSD VGA 2GB WIN10HSL,18,11.250.000,2021-01-14
DELL Inspiron 5593 Intel Core i7-1065G7/8GB/512GB SSD/VGA 4GB/WIN10HSL,12,12.900.000,2021-01-14
DELL Inspiron 3493 14 Inch Core i7-10510U 8GB 512GB VGA 2GB W10HSL 1Yr,34,13.200.000,2021-01-14
DELL Inspiron 3493 14 Inch Core i5-1035G1 8GB 1TB VGA 2GB WIN10HSL 1Yr,24,9.400.000,2021-01-14
"DELL Inspiron 3493 (14"" Inch) Intel Core i5-1035G1/4GB/1TB/WIN10HOME",99,8.450.000,2021-01-14
"DELL Inspiron 3493 (14"" Inch) Core i7-1065G7/8GB/512GB/VGA 2GB/W10HSL",60,12.950.000,2021-01-14
DELL Inspiron 11-3162 Series HDD 500/2GB WIN10 Merah Merona Mulus,24,2.550.000,2021-01-14
DELL Inspiron 14 3467 (Core i3-7020) 4 GB HDD 1 TB  w10,14,5.700.000,2021-01-14
"DELL Inspiron 14-3493 [Core i3-1005G1/14""FHD/4GB/256GB SSD/Win10]",3,6.799.000,2021-01-14
"DELL Inspiron 14-3493 [Core i3-1005G1/14""FHD/4GB/256GB SSD/Win10] - Silver",24,6.799.000,2021-01-14
DELL Inspiron 15 - G7 - 7588 Core I7 Ram 16GB / SSD 256GB,8,22.119.000,2021-01-14
DELL Inspiron 3180 AMD A9-9420/4GB/500GB/AMD R5/WIN10SL,24,4.250.000,2021-01-14
DELL Inspiron 7386 2 in 1 Intel Core i7-8565U/16GB/512GB/WIN10pro/1YR,6,24.700.000,2021-01-14
DELL Inspiron 3443 Core i7-5500/8GB/240SSD/840M 2GB ForMultimedia,192,7.899.000,2021-01-14
DELL Inspiron 3467 - BLACK - Ci3 4GB 1TB Intel HD - Windows 10 SL,8,6.000.000,2021-01-14
DELL Inspiron 3471 SFF Core i5-9400/8GB/1TB/DVDRW/WIN10HSL + E2016HV,2,9.100.000,2021-01-14
"DELL Inspiron 3476 ( 14"" ) Core i7-8550U/8GB/1TB/VGA/Win10SL",33,11.200.000,2021-01-14
"DELL Inspiron 3476 ( 14"" Inch ) Intel Core i5-8250U/4GB/1TB/DOS",30,7.350.000,2021-01-14
"DELL Inspiron 3493 (14"" Inch) Core i5-1035G1/8GB/256GB SSD/WIN10HOME",56,10.000.000,2021-01-14
"DELL Inspiron 3443 Core i7-5500/4GB/500/14""/DVD/840M 2GB ForMultimedia",270,6.999.000,2021-01-14
"DELL Inspiron 7472(14""Inch) Core i5-8250U/8GB/1TB+128SSD/WIN10HSL",54,12.650.000,2021-01-14
Dell Inspiron 13 5370 i3-7130U 4GB 10HSL - SSD,3,8.230.000,2021-01-14
Dell Inspiron 13 5378 - i7 ( 2 in 1 Touchsreen ),3,15.000.000,2021-01-14
Dell Inspiron 13 7375 2in1 Touch Ryzen 5 2500 8GB 256ssd W10 13.3FHD,3,8.399.000,2021-01-14
"Dell Inspiron 13 7391 2in1 4K UHD I7 10510U 16GB 512ssd+Opt 32GB 13,3",8,17.699.000,2021-01-14
Dell Inspiron 13 7391 2in1 4K UHD Touch I7 10510 16GB 512ssd+Opt 32GB,24,17.699.000,2021-01-14
Dell Inspiron 13 7391 2in1 Touch i5 10210 8GB 512ssd+OPT 32GB W10 13.3,40,12.599.000,2021-01-14
Dell Inspiron 13 7391 BLACK ED 2in1 4K UHD Touch I7 10510 16GB 512ssd,3,17.699.000,2021-01-14
Dell Inspiron 14 5400 2in1 Touch i7 1065G7 8GB 512ssd W10 14.0FHD,6,12.999.000,2021-01-14
Dell Inspiron 14 5485 2in1 Touch Ryzen 7 3700 8GB 512ssd W10 14.0FHD,4,10.699.000,2021-01-14
"Dell Inspiron 3493 Ci5-1035G1/4Gb/1Tb/Vga 2Gb/Win10/14""",28,8.525.000,2021-01-14
"Dell Inspiron 3593 ( Ci3 1005U-4GB-SSD 256GB-UMA-15,6 FHD-W10H )",6,6.749.000,2021-01-14
Dell Inspiron 3670 MT [Ci3-9100-8-1T-UMA-UBT-E2016HV] DELL OFFICIAL,27,6.899.000,2021-01-14
Dell Inspiron 3881 MT [Ci3-10100-8-1T-UMA-W10-Dell E2016HV],8,7.399.000,2021-01-14
Dell Inspiron 11 3180 - AMD A9-9420 - 4GB - 500GB - AMD R5 - Win10,21,5.199.000,2021-01-14
Dell Inspiron 11 3162 Intel N3060 2GB 500GB 11.6 Inch DOS ,14,4.000.000,2021-01-14
"Dell G7 Gaming Core i7-8750H / Linux / 8GB / 1TB / VGA GTX1050Ti 4GB / 15.6""",8,15.230.000,2021-01-14
"Dell G7 Core i7-8750H / 8GB / 1TB / VGA GTX1050Ti 4GB / 15.6"" / Windows 10",5,16.245.000,2021-01-14
DELL Inspiron 7588 G7 15 Core i7-8750H/8GB/1TB +256GB SSD/VGA/WIN10HSL,21,17.200.000,2021-01-14
"DELL XPS 13 9350 I7 GEN6 RAM 8GB SSD 256GB LAYAR 13"" 4K TOUCSCREEN",5,13.500.000,2021-01-14
DELL XPS 13-9310 [Ci7-1165G7-16-512-UMA-W10P+OHS-TS- Stylus Pen] Silve,6,38.799.000,2021-01-14
DELL inspiron 3593 Intel core I7-1065G7 16GB 1TB VGA 2GB WIN10HSL 1Yr,15,13.200.000,2021-01-14
DELL inspiron 3593 Intel core I7-1065G7 8GB 512SSD VGA2GB WIN10HSL 1Yr,16,14.650.000,2021-01-14
DISKON BESAR Lenovo Ideapad V130-15IGM RAM 4 SSD 250 HARDISK 500 ABU,2,5.674.800,2021-01-14
DELL XPS 13 7390 2-In-1 TOUCH i7-1065G7 16GB 512GB SSD WIN10PRO,6,38.800.000,2021-01-14
DELL INSPIRON 5502 I7 1165G7 32GB 1TBSSD VGA2GB WIN10 1YR OFFICE 2019,13,19.800.000,2021-01-14
"DELL INSPIRON 5482 2 IN 1 I5-8265U, 8GB, 1TB, WIN10HSL, 1YR +BAGPACK",6,12.150.000,2021-01-14
"Asus Vivobook K413EQ 14"" FHD Core i7-1165G7 8GB 512GB SSD MX350 WIN10 - Indie Black, Non Paket",128,13.783.000,2021-01-14
Asus Vivobook M413IA-EK501T/502T/503T/R5-4500U/8GB/SSD512GB/W10,15,10.230.000,2021-01-14
Asus Vivobook S333JQ-EG551T White [i5-1035G1|RAM8GB|SSD512GB+32GB|Win],5,12.999.000,2021-01-14
Asus Vivobook TP412FA 2in1 Touch i3 8145 4GB 128ssd W10 14.0FHD,5,7.799.000,2021-01-14
Asus Vivobook TP412FA 2in1 Touch i5 10210 8GB 512ssd W10 14.0FHD,98,11.599.000,2021-01-14
Asus Vivobook Ultra K413FQ-EK701T Intel Core i7-10510U RAM 8GB SSD 512GB,12,14.200.000,2021-01-14
"Asus Vivobook X441BA GA441T GA442T | AMD A4 9125 RAM 4GB 1TB VGA AMD R3 14"" WIN10",45,4.449.000,2021-01-14
"Asus Vivobook X441MA-GA031T GA032T | Intel N4020 RAM 4GB 1TB HDD DVD 14"" HD W10",4,5.000.000,2021-01-14
Asus X441BA - AMD A9-9425 - 4GB RAM - 1TB HDD - Asus Vivobook X441BA,3,5.100.000,2021-01-14
Asus ZenBook Duo UX481FA-BM036T Intel Core i5-10210U RAM 8GB SSD 512GB,5,23.000.000,2021-01-14
Asus Zenbook 14 Q407IQ 2020 Ryzen 5-4500U 8GB 256ssd MX350 2GB Win10,291,10.799.000,2021-01-14
Asus Zenbook Duo Touch UX481FA i7 10510 8GB 512ssd W10 14FHD,165,19.699.000,2021-01-14
"Asus Vivobook K413EQ 14"" FHD Core i7-1165G7 8GB 512GB SSD MX350 WIN10",16,13.783.000,2021-01-14
"Asus Vivobook K413EQ 14"" FHD Core i5-1135G7 8GB 512GB SSD MX350 WIN10 - Indie Black, Non Paket",18,11.894.000,2021-01-14
"Asus Vivobook K413EQ 14"" FHD Core i5-1135G7 8GB 512GB SSD MX350 WIN10",2,11.894.000,2021-01-14
Asus Vivobook Flip TM420IA-EC551TS R5 4500U 8GB 512ssd W10+OHS FHD FP,169,11.299.000,2021-01-14
Asus VivoBook K413FA-EK301T i3 10110U 8GB 512 GB W10,20,9.899.000,2021-01-14
Asus VivoBook M409MA-BV111T Intel Celeron N4000 RAM 4GB HDD 1TB,9,5.499.000,2021-01-14
Asus VivoBook Max X441B AMD A4-9125 Radeon R3.RAM 4GB.Hdd 1000gb,4,4.000.000,2021-01-14
"Asus VivoBook X441BA-GA431/2/3T - AMD A4-9125, 4GB, 1000GB, Win 10",9,5.399.000,2021-01-14
"Asus VivoBook i7-1165G7 K413EQ-EB751TS MX350 2GB 8GB RAM 512GB 14"" FHD",3,14.178.000,2021-01-14
Asus Vivobook A407UF Core i5 -8250U Coffelake Ram4Gb Hdd1Tb Nvidia Gress Scu4974,8,6.250.000,2021-01-14
Asus Vivobook A409FJ i5-8265u/8Gb/1TB/Vga Mx230/Win10,37,10.750.000,2021-01-14
"Asus Vivobook A409JA - BV312T | i3-1005G1 | 4GB 1TB | 14"" FHD | WIN10",18,8.249.000,2021-01-14
Asus Zenbook Duo Touchscreen UX481FA i7 10510 8GB 512ssd W10 14FHD,126,19.699.000,2021-01-14
"Asus Vivobook A412DA EK551T AMD Ryzen 5-3500U/8GB/512GB SSD/14""FHD/W10",300,9.875.000,2021-01-14
"Asus Vivobook A412FA - Intel Pentium Gold 5405U 4GB 1TB 14""FHD Win10",3743,6.099.000,2021-01-14
"Asus Vivobook A412FA intel Pentium Gold 5405U 4GB 1TB 14"" WIN10",42,6.465.000,2021-01-14
Asus Vivobook A412FA-EK54011TIPS Pentium Gold 5405U RAM 4GB HDD 1TB,10,7.099.000,2021-01-14
"Asus Vivobook A412FA-EK54013T Pentium Gold 5405U 1TB 4GB WIN10 14""",2,6.000.000,2021-01-14
Asus Vivobook A416JA Core i3-1005G1.Ram 4GB.SSD 512GB.Win 10.OHS Backlitkey,6,7.999.000,2021-01-14
Asus Vivobook E203Nah Celeron Skylake N3350 Ram 4GB HDD 500GB LED 12in,5,3.250.000,2021-01-14
Asus Vivobook Flip TM420IA 2in1 Touch Ryzen 3 4300u 8GB 256ssd Vega 6,20,9.449.000,2021-01-14
Asus Vivobook A412DA Ryzen 3500/8GB/1TB/Vega 8/FHD windows 10,1,8.280.000,2021-01-14
Asus Zenbook Flip UX363EA EM501TS i5 1135G7 8GB 512ssd IrisXe W10 OHS,1,17.699.000,2021-01-14
Asus Zenbook Q407 Ryzen 5 4500 8GB 256GB-SSD MX350-2GB WIN-10 14 FHD,113,10.799.000,2021-01-14
Asus Zenbook Q407IQ Ryzen 5-4500u 8GB 256GB MX350 2GB Win10 14 FHD,42,10.799.000,2021-01-14
Asus vivobook A409UJ i3 7020U Ram 4GB SSD 512GB Nvidia MX230 win 10,13,6.550.000,2021-01-14
Backpack Asus ransel game ROG NOMAD V2 xranger,24,2.080.000,2021-01-14
CPU DELL Inspiron 3471 SFF Core i5-9400 8GB 1TB DVDRW WIN10HSL 1 Year,25,8.400.000,2021-01-14
CPU DELL Inspiron 3471 SFF Core i7-9700 8GB 1TB + 256GB WIN10HSL 1 Yr,8,13.000.000,2021-01-14
CPU DELL Inspiron G5 5000 i9-10900F 32GB 1TB SSD VGA 8GB WIN10HSL 1Yr,3,35.000.000,2021-01-14
Asus Zenbook UX431FL i7 10510U 8GB 512ssd MX250 2GB W10 14 Utopia blue,7,14.249.000,2021-01-14
DELL INSPIRON 14 (3442) i3 4500U RAM 4GB win10,12,5.100.000,2021-01-14
